Game_Id;Date;Event;Away_Team;Home_Team;Away_Score;Home_Score;gagnant
20871;2019-02-12;GEND;PHI;MIN;5;4;PHI
20872;2019-02-12;GEND;NYR;WPG;3;4;WPG
20873;2019-02-12;GEND;TOR;COL;5;2;TOR
20874;2019-02-12;GEND;ARI;VGK;5;2;ARI
20875;2019-02-13;GEND;EDM;PIT;1;3;PIT
20876;2019-02-13;GEND;VAN;ANA;0;1;ANA
20877;2019-02-14;GEND;CGY;FLA;3;4;FLA
20878;2019-02-14;GEND;NYI;CBJ;3;0;NYI
20879;2019-02-14;GEND;OTT;DET;2;3;DET
20880;2019-02-14;GEND;DAL;T.B;0;6;T.B
20881;2019-02-14;GEND;MTL;NSH;1;3;NSH
20882;2019-02-14;GEND;COL;WPG;4;1;COL
20883;2019-02-14;GEND;N.J;CHI;2;5;CHI
20884;2019-02-14;GEND;STL;ARI;4;0;STL
20885;2019-02-14;GEND;TOR;VGK;6;3;TOR
20886;2019-02-14;GEND;VAN;L.A;5;4;VAN
20887;2019-02-14;GEND;WSH;S.J;5;1;WSH
20888;2019-02-15;GEND;NYR;BUF;6;2;NYR
20889;2019-02-15;GEND;EDM;CAR;1;3;CAR
20890;2019-02-15;GEND;N.J;MIN;5;4;N.J
20891;2019-02-15;GEND;BOS;ANA;3;0;BOS
20892;2019-02-16;GEND;DET;PHI;5;6;PHI
20893;2019-02-16;GEND;CGY;PIT;5;4;CGY
20894;2019-02-16;GEND;STL;COL;3;0;STL
20898;2019-02-16;GEND;TOR;ARI;0;2;ARI
20897;2019-02-16;GEND;OTT;WPG;4;3;OTT
20895;2019-02-16;GEND;MTL;T.B;0;3;T.B
20896;2019-02-16;GEND;EDM;NYI;2;5;NYI
20899;2019-02-16;GEND;DAL;CAR;0;3;CAR
20900;2019-02-16;GEND;CBJ;CHI;5;2;CBJ
20901;2019-02-16;GEND;NSH;VGK;1;5;VGK
20902;2019-02-16;GEND;VAN;S.J;2;3;S.J
20903;2019-02-16;GEND;BOS;L.A;4;2;BOS
20904;2019-02-17;GEND;NYR;PIT;5;6;PIT
20905;2019-02-17;GEND;STL;MIN;4;0;STL
20906;2019-02-17;GEND;BUF;N.J;1;4;N.J
20907;2019-02-17;GEND;PHI;DET;3;1;PHI
20908;2019-02-17;GEND;MTL;FLA;3;6;FLA
20909;2019-02-17;GEND;WSH;ANA;2;5;ANA
20910;2019-02-18;GEND;ARI;CGY;2;5;CGY
20911;2019-02-18;GEND;T.B;CBJ;5;1;T.B
20912;2019-02-18;GEND;OTT;CHI;7;8;CHI
20913;2019-02-18;GEND;VGK;COL;0;3;COL
20915;2019-02-18;GEND;BOS;S.J;6;5;BOS
20914;2019-02-18;GEND;WSH;L.A;3;2;WSH
20916;2019-02-19;GEND;BUF;FLA;2;4;FLA
20917;2019-02-19;GEND;PIT;N.J;4;3;PIT
20918;2019-02-19;GEND;T.B;PHI;5;2;T.B
20919;2019-02-19;GEND;NYR;CAR;2;1;NYR
20920;2019-02-19;GEND;CBJ;MTL;2;3;MTL
20921;2019-02-19;GEND;TOR;STL;2;3;STL
20922;2019-02-19;GEND;ANA;MIN;4;0;ANA
20923;2019-02-19;GEND;NSH;DAL;5;3;NSH
20924;2019-02-19;GEND;ARI;EDM;4;3;ARI
20925;2019-02-20;GEND;CHI;DET;5;4;CHI
20926;2019-02-20;GEND;WPG;COL;1;7;COL
20927;2019-02-20;GEND;NYI;CGY;2;4;CGY
20928;2019-02-20;GEND;BOS;VGK;4;3;BOS
20929;2019-02-21;GEND;WSH;TOR;3;2;WSH
20930;2019-02-21;GEND;CAR;FLA;4;3;CAR
20931;2019-02-21;GEND;OTT;N.J;0;4;N.J
20932;2019-02-21;GEND;MIN;NYR;4;1;MIN
20933;2019-02-21;GEND;S.J;PIT;4;0;S.J
20934;2019-02-21;GEND;PHI;MTL;1;5;MTL
20935;2019-02-21;GEND;BUF;T.B;1;3;T.B
20936;2019-02-21;GEND;L.A;NSH;1;2;NSH
20937;2019-02-21;GEND;STL;DAL;2;5;DAL
20938;2019-02-21;GEND;NYI;EDM;3;4;EDM
20939;2019-02-21;GEND;ARI;VAN;3;2;ARI
20940;2019-02-22;GEND;CBJ;OTT;3;0;CBJ
20942;2019-02-22;GEND;COL;CHI;5;3;COL
20941;2019-02-22;GEND;MIN;DET;3;2;MIN
20943;2019-02-22;GEND;ANA;CGY;1;2;CGY
20944;2019-02-22;GEND;WPG;VGK;6;3;WPG
20945;2019-02-23;GEND;WSH;BUF;2;5;BUF
20946;2019-02-23;GEND;N.J;NYR;2;5;NYR
20947;2019-02-23;GEND;BOS;STL;2;3;STL
20950;2019-02-23;GEND;CAR;DAL;3;0;CAR
20948;2019-02-23;GEND;L.A;FLA;1;6;FLA
20949;2019-02-23;GEND;S.J;CBJ;0;4;CBJ
20951;2019-02-23;GEND;COL;NSH;5;0;COL
20952;2019-02-23;GEND;MTL;TOR;3;6;TOR
20953;2019-02-23;GEND;PIT;PHI;3;4;PHI
20955;2019-02-23;GEND;NYI;VAN;4;0;NYI
20954;2019-02-23;GEND;ANA;EDM;1;2;EDM
20956;2019-02-24;GEND;NYR;WSH;5;6;WSH
20958;2019-02-24;GEND;DAL;CHI;4;3;DAL
20957;2019-02-24;GEND;S.J;DET;5;3;S.J
20960;2019-02-24;GEND;STL;MIN;1;2;MIN
20959;2019-02-24;GEND;CGY;OTT;2;1;CGY
20961;2019-02-24;GEND;WPG;ARI;1;4;ARI
20962;2019-02-25;GEND;BUF;TOR;3;5;TOR
20963;2019-02-25;GEND;MTL;N.J;1;2;N.J
20964;2019-02-25;GEND;L.A;T.B;5;6;T.B
20965;2019-02-25;GEND;EDM;NSH;3;4;NSH
20966;2019-02-25;GEND;FLA;COL;4;3;FLA
20967;2019-02-25;GEND;ANA;VAN;0;4;VAN
20968;2019-02-26;GEND;S.J;BOS;1;4;BOS
20969;2019-02-26;GEND;CGY;NYI;3;1;CGY
20970;2019-02-26;GEND;BUF;PHI;2;5;PHI
20971;2019-02-26;GEND;OTT;WSH;2;7;WSH
20972;2019-02-26;GEND;L.A;CAR;1;6;CAR
20973;2019-02-26;GEND;PIT;CBJ;5;2;PIT
20974;2019-02-26;GEND;MTL;DET;8;1;MTL
20975;2019-02-26;GEND;NSH;STL;0;2;STL
20976;2019-02-26;GEND;MIN;WPG;3;2;MIN
20977;2019-02-26;GEND;FLA;ARI;4;6;ARI
20978;2019-02-26;GEND;DAL;VGK;1;4;VGK
20979;2019-02-27;GEND;EDM;TOR;2;6;TOR
20980;2019-02-27;GEND;CGY;N.J;2;1;CGY
20981;2019-02-27;GEND;T.B;NYR;4;3;T.B
20982;2019-02-27;GEND;VAN;COL;3;4;COL
20983;2019-02-27;GEND;CHI;ANA;4;3;CHI
20985;2019-02-28;GEND;TOR;NYI;1;6;NYI
20986;2019-02-28;GEND;PHI;CBJ;3;4;CBJ
20984;2019-02-28;GEND;T.B;BOS;1;4;BOS
20987;2019-02-28;GEND;EDM;OTT;4;2;EDM
20988;2019-02-28;GEND;VAN;ARI;2;5;ARI
20989;2019-02-28;GEND;FLA;VGK;5;6;VGK
20990;2019-02-28;GEND;DAL;L.A;4;3;DAL
20991;2019-03-01;GEND;PIT;BUF;3;4;BUF
20992;2019-03-01;GEND;PHI;N.J;6;3;PHI
20993;2019-03-01;GEND;WSH;NYI;3;1;WSH
20994;2019-03-01;GEND;MTL;NYR;4;2;MTL
20995;2019-03-01;GEND;STL;CAR;2;5;CAR
20996;2019-03-01;GEND;NSH;WPG;3;5;WPG
20997;2019-03-01;GEND;VGK;ANA;3;0;VGK
20998;2019-03-01;GEND;COL;S.J;3;4;S.J
20999;2019-03-02;GEND;EDM;CBJ;4;0;EDM
21000;2019-03-02;GEND;CHI;L.A;3;6;L.A
21001;2019-03-02;GEND;N.J;BOS;0;1;BOS
21002;2019-03-02;GEND;BUF;TOR;2;5;TOR
21003;2019-03-02;GEND;PIT;MTL;5;1;PIT
21004;2019-03-02;GEND;OTT;T.B;1;5;T.B
21005;2019-03-02;GEND;CAR;FLA;4;3;CAR
21007;2019-03-02;GEND;DET;ARI;1;3;ARI
21006;2019-03-02;GEND;DAL;STL;4;1;DAL
21008;2019-03-02;GEND;MIN;CGY;4;2;MIN
21009;2019-03-03;GEND;WSH;NYR;5;4;WSH
21010;2019-03-03;GEND;PHI;NYI;4;1;PHI
21011;2019-03-03;GEND;VAN;VGK;0;3;VGK
21012;2019-03-03;GEND;COL;ANA;1;2;ANA
21013;2019-03-03;GEND;OTT;FLA;3;2;OTT
21014;2019-03-03;GEND;WPG;CBJ;5;2;WPG
21015;2019-03-03;GEND;NSH;MIN;4;3;NSH
21016;2019-03-03;GEND;CHI;S.J;2;5;S.J
21017;2019-03-04;GEND;EDM;BUF;4;3;EDM
21018;2019-03-04;GEND;TOR;CGY;6;2;TOR
21019;2019-03-05;GEND;CAR;BOS;3;4;BOS
21020;2019-03-05;GEND;CBJ;N.J;3;1;CBJ
21021;2019-03-05;GEND;OTT;NYI;4;6;NYI
21022;2019-03-05;GEND;FLA;PIT;2;3;PIT
21023;2019-03-05;GEND;WPG;T.B;2;5;T.B
21024;2019-03-05;GEND;MIN;NSH;4;5;NSH
21025;2019-03-05;GEND;NYR;DAL;0;1;DAL
21026;2019-03-05;GEND;DET;COL;3;4;COL
21027;2019-03-05;GEND;ANA;ARI;3;1;ANA
21028;2019-03-05;GEND;MTL;L.A;3;1;MTL
21029;2019-03-06;GEND;WSH;PHI;5;3;WSH
21030;2019-03-06;GEND;TOR;VAN;2;3;VAN
21031;2019-03-06;GEND;STL;ANA;5;4;STL
21032;2019-03-06;GEND;CGY;VGK;1;2;VGK
21033;2019-03-07;GEND;FLA;BOS;3;4;BOS
21034;2019-03-07;GEND;CBJ;PIT;0;3;PIT
21035;2019-03-07;GEND;NYI;OTT;4;2;NYI
21036;2019-03-07;GEND;NYR;DET;2;3;DET
21037;2019-03-07;GEND;MIN;T.B;3;0;MIN
21038;2019-03-07;GEND;BUF;CHI;5;7;CHI
21039;2019-03-07;GEND;COL;DAL;0;4;DAL
21040;2019-03-07;GEND;VAN;EDM;2;3;EDM
21041;2019-03-07;GEND;CGY;ARI;0;2;ARI
21042;2019-03-07;GEND;STL;L.A;4;0;STL
21043;2019-03-07;GEND;MTL;S.J;2;5;S.J
21044;2019-03-08;GEND;MIN;FLA;2;6;FLA
21045;2019-03-08;GEND;N.J;WSH;0;3;WSH
21046;2019-03-08;GEND;WPG;CAR;8;1;WPG
21047;2019-03-08;GEND;MTL;ANA;2;8;ANA
21048;2019-03-09;GEND;BUF;COL;0;3;COL
21049;2019-03-09;GEND;STL;S.J;2;3;S.J
21055;2019-03-09;GEND;TOR;EDM;3;2;TOR
21050;2019-03-09;GEND;OTT;BOS;2;3;BOS
21051;2019-03-09;GEND;DET;T.B;2;3;T.B
21052;2019-03-09;GEND;PHI;NYI;5;2;PHI
21053;2019-03-09;GEND;N.J;NYR;2;4;NYR
21054;2019-03-09;GEND;PIT;CBJ;1;4;CBJ
21058;2019-03-09;GEND;L.A;ARI;2;4;ARI
21056;2019-03-09;GEND;CAR;NSH;5;3;CAR
21057;2019-03-09;GEND;CHI;DAL;2;1;CHI
21059;2019-03-09;GEND;VGK;VAN;6;2;VGK
21060;2019-03-10;GEND;DET;FLA;1;6;FLA
21061;2019-03-10;GEND;WPG;WSH;1;3;WSH
21062;2019-03-10;GEND;BOS;PIT;2;4;PIT
21063;2019-03-10;GEND;VGK;CGY;3;6;CGY
21064;2019-03-10;GEND;L.A;ANA;3;2;L.A
21065;2019-03-11;GEND;T.B;TOR;6;2;T.B
21066;2019-03-11;GEND;CBJ;NYI;0;2;NYI
21067;2019-03-11;GEND;OTT;PHI;2;3;PHI
21068;2019-03-11;GEND;S.J;MIN;3;0;S.J
21069;2019-03-11;GEND;ARI;CHI;1;7;CHI
21070;2019-03-11;GEND;CAR;COL;3;0;CAR
21071;2019-03-11;GEND;NYR;EDM;2;3;EDM
21072;2019-03-12;GEND;DAL;BUF;2;0;DAL
21073;2019-03-12;GEND;WSH;PIT;3;5;PIT
21074;2019-03-12;GEND;BOS;CBJ;4;7;CBJ
21075;2019-03-12;GEND;DET;MTL;1;3;MTL
21076;2019-03-12;GEND;ARI;STL;3;1;ARI
21077;2019-03-12;GEND;S.J;WPG;5;4;S.J
21078;2019-03-12;GEND;N.J;CGY;4;9;CGY
21079;2019-03-12;GEND;NSH;ANA;2;3;ANA
21080;2019-03-13;GEND;CHI;TOR;5;4;CHI
21081;2019-03-13;GEND;N.J;EDM;6;3;N.J
21082;2019-03-13;GEND;NYR;VAN;1;4;VAN
21083;2019-03-14;GEND;PIT;BUF;5;0;PIT
21084;2019-03-14;GEND;MTL;NYI;1;2;NYI
21085;2019-03-14;GEND;WSH;PHI;5;2;WSH
21086;2019-03-14;GEND;STL;OTT;0;2;OTT
21087;2019-03-14;GEND;T.B;DET;5;4;T.B
21088;2019-03-14;GEND;DAL;MIN;4;1;DAL
21089;2019-03-14;GEND;BOS;WPG;3;4;WPG
21090;2019-03-14;GEND;ANA;ARI;1;6;ARI
21091;2019-03-14;GEND;NSH;L.A;3;1;NSH
21092;2019-03-14;GEND;FLA;S.J;4;2;FLA
21093;2019-03-15;GEND;PHI;TOR;6;7;TOR
21094;2019-03-15;GEND;CAR;CBJ;0;3;CBJ
21095;2019-03-15;GEND;VGK;DAL;2;1;VGK
21096;2019-03-15;GEND;ANA;COL;5;3;ANA
21097;2019-03-15;GEND;NYR;CGY;1;5;CGY
21098;2019-03-15;GEND;N.J;VAN;4;3;N.J
21099;2019-03-16;GEND;STL;PIT;5;1;STL
21100;2019-03-16;GEND;NYI;DET;1;2;DET
21101;2019-03-16;GEND;FLA;L.A;4;3;FLA
21107;2019-03-16;GEND;CGY;WPG;1;2;WPG
21102;2019-03-16;GEND;CBJ;BOS;1;2;BOS
21103;2019-03-16;GEND;CHI;MTL;2;0;CHI
21104;2019-03-16;GEND;TOR;OTT;2;6;OTT
21105;2019-03-16;GEND;WSH;T.B;3;6;T.B
21106;2019-03-16;GEND;BUF;CAR;2;4;CAR
21108;2019-03-16;GEND;NYR;MIN;2;5;MIN
21109;2019-03-16;GEND;EDM;ARI;3;2;EDM
21110;2019-03-16;GEND;NSH;S.J;4;2;NSH
21111;2019-03-17;GEND;N.J;COL;0;3;COL
21112;2019-03-17;GEND;STL;BUF;4;5;BUF
21113;2019-03-17;GEND;NYI;MIN;3;2;NYI
21114;2019-03-17;GEND;VAN;DAL;3;2;VAN
21115;2019-03-17;GEND;PHI;PIT;2;1;PHI
21116;2019-03-17;GEND;FLA;ANA;2;3;ANA
21117;2019-03-17;GEND;EDM;VGK;3;6;VGK
21118;2019-03-18;GEND;ARI;T.B;1;4;T.B
21119;2019-03-18;GEND;VAN;CHI;3;2;VAN
21120;2019-03-18;GEND;WPG;L.A;3;2;WPG
21121;2019-03-18;GEND;VGK;S.J;7;3;VGK
21123;2019-03-19;GEND;BOS;NYI;5;0;BOS
21124;2019-03-19;GEND;DET;NYR;3;2;DET
21125;2019-03-19;GEND;MTL;PHI;3;1;MTL
21126;2019-03-19;GEND;PIT;CAR;2;3;CAR
21122;2019-03-19;GEND;WSH;N.J;4;1;WSH
21127;2019-03-19;GEND;EDM;STL;2;7;STL
21128;2019-03-19;GEND;TOR;NSH;0;3;NSH
21129;2019-03-19;GEND;COL;MIN;3;1;COL
21130;2019-03-19;GEND;FLA;DAL;2;4;DAL
21131;2019-03-19;GEND;CBJ;CGY;2;4;CGY
21132;2019-03-20;GEND;TOR;BUF;4;2;TOR
21133;2019-03-20;GEND;T.B;WSH;5;4;T.B
21134;2019-03-20;GEND;OTT;VAN;4;7;VAN
21135;2019-03-20;GEND;WPG;ANA;3;0;WPG
21136;2019-03-21;GEND;ARI;FLA;2;4;FLA
21137;2019-03-21;GEND;BOS;N.J;5;1;BOS
21138;2019-03-21;GEND;T.B;CAR;6;3;T.B
21139;2019-03-21;GEND;NYI;MTL;0;4;MTL
21140;2019-03-21;GEND;DET;STL;2;5;STL
21141;2019-03-21;GEND;PIT;NSH;2;1;PIT
21142;2019-03-21;GEND;PHI;CHI;3;1;PHI
21143;2019-03-21;GEND;COL;DAL;3;1;COL
21144;2019-03-21;GEND;OTT;CGY;1;5;CGY
21145;2019-03-21;GEND;CBJ;EDM;1;4;EDM
21146;2019-03-21;GEND;WPG;VGK;0;5;VGK
21147;2019-03-21;GEND;S.J;L.A;2;4;L.A
21148;2019-03-22;GEND;MIN;WSH;2;1;MIN
21149;2019-03-22;GEND;S.J;ANA;3;4;ANA
21150;2019-03-23;GEND;ARI;N.J;2;3;N.J
21151;2019-03-23;GEND;NYI;PHI;4;2;NYI
21152;2019-03-23;GEND;CHI;COL;2;4;COL
21153;2019-03-23;GEND;OTT;EDM;4;3;OTT
21158;2019-03-23;GEND;NSH;WPG;0;5;WPG
21154;2019-03-23;GEND;NYR;TOR;2;1;NYR
21155;2019-03-23;GEND;BUF;MTL;4;7;MTL
21156;2019-03-23;GEND;BOS;FLA;7;3;BOS
21157;2019-03-23;GEND;MIN;CAR;1;5;CAR
21159;2019-03-23;GEND;T.B;STL;3;4;STL
21160;2019-03-23;GEND;PIT;DAL;3;2;PIT
21161;2019-03-23;GEND;CGY;VAN;3;1;CGY
21162;2019-03-23;GEND;DET;VGK;3;2;DET
21163;2019-03-23;GEND;ANA;L.A;3;4;L.A
21164;2019-03-24;GEND;PHI;WSH;1;3;WSH
21165;2019-03-24;GEND;ARI;NYI;0;2;NYI
21166;2019-03-24;GEND;MTL;CAR;1;2;CAR
21167;2019-03-24;GEND;COL;CHI;1;2;CHI
21168;2019-03-24;GEND;CBJ;VAN;5;0;CBJ
21169;2019-03-25;GEND;FLA;TOR;5;7;TOR
21170;2019-03-25;GEND;BUF;N.J;1;3;N.J
21171;2019-03-25;GEND;PIT;NYR;5;2;PIT
21172;2019-03-25;GEND;BOS;T.B;4;5;T.B
21173;2019-03-25;GEND;VGK;STL;1;3;STL
21174;2019-03-25;GEND;NSH;MIN;1;0;NSH
21175;2019-03-25;GEND;DAL;WPG;5;2;DAL
21176;2019-03-25;GEND;L.A;CGY;3;0;L.A
21177;2019-03-25;GEND;DET;S.J;3;2;DET
21178;2019-03-26;GEND;CAR;WSH;1;4;WSH
21179;2019-03-26;GEND;NYI;CBJ;0;4;CBJ
21180;2019-03-26;GEND;FLA;MTL;1;6;MTL
21181;2019-03-26;GEND;BUF;OTT;0;4;OTT
21182;2019-03-26;GEND;L.A;EDM;4;8;EDM
21183;2019-03-26;GEND;ANA;VAN;5;4;ANA
21184;2019-03-26;GEND;CHI;ARI;0;1;ARI
21185;2019-03-27;GEND;TOR;PHI;4;5;PHI
21186;2019-03-27;GEND;NYR;BOS;3;6;BOS
21187;2019-03-27;GEND;DAL;CGY;2;1;DAL
21188;2019-03-27;GEND;VGK;COL;3;4;COL
21189;2019-03-28;GEND;DET;BUF;5;4;DET
21190;2019-03-28;GEND;WSH;CAR;3;2;WSH
21191;2019-03-28;GEND;MTL;CBJ;2;6;CBJ
21192;2019-03-28;GEND;FLA;OTT;5;2;FLA
21193;2019-03-28;GEND;NYI;WPG;5;4;NYI
21194;2019-03-28;GEND;DAL;EDM;4;3;DAL
21195;2019-03-28;GEND;L.A;VAN;2;3;VAN
21196;2019-03-28;GEND;CHI;S.J;5;4;CHI
21197;2019-03-29;GEND;STL;NYR;2;4;NYR
21198;2019-03-29;GEND;NSH;PIT;3;1;NSH
21199;2019-03-29;GEND;N.J;DET;0;4;DET
21200;2019-03-29;GEND;ARI;COL;2;3;COL
21201;2019-03-29;GEND;ANA;CGY;1;6;CGY
21202;2019-03-29;GEND;MIN;VGK;3;2;MIN
21204;2019-03-30;GEND;FLA;BOS;4;1;FLA
21203;2019-03-30;GEND;PHI;CAR;2;5;CAR
21209;2019-03-30;GEND;MTL;WPG;3;1;MTL
21205;2019-03-30;GEND;TOR;OTT;2;4;OTT
21206;2019-03-30;GEND;WSH;T.B;6;3;WSH
21207;2019-03-30;GEND;STL;N.J;3;2;STL
21208;2019-03-30;GEND;BUF;NYI;1;5;NYI
21210;2019-03-30;GEND;CBJ;NSH;5;2;CBJ
21211;2019-03-30;GEND;VGK;S.J;3;4;S.J
21213;2019-03-30;GEND;DAL;VAN;2;3;VAN
21212;2019-03-30;GEND;ANA;EDM;5;1;ANA
21214;2019-03-30;GEND;CHI;L.A;2;3;L.A
21215;2019-03-31;GEND;NYR;PHI;3;0;NYR
21217;2019-03-31;GEND;MIN;ARI;0;4;ARI
21216;2019-03-31;GEND;CAR;PIT;1;3;PIT
21218;2019-03-31;GEND;CBJ;BUF;4;0;CBJ
21219;2019-03-31;GEND;BOS;DET;3;6;DET
21220;2019-03-31;GEND;CGY;S.J;5;3;CGY
21221;2019-04-01;GEND;WSH;FLA;3;5;FLA
21222;2019-04-01;GEND;NYR;N.J;2;4;N.J
21223;2019-04-01;GEND;TOR;NYI;2;1;TOR
21224;2019-04-01;GEND;T.B;OTT;5;2;T.B
21225;2019-04-01;GEND;COL;STL;2;3;STL
21226;2019-04-01;GEND;WPG;CHI;4;3;WPG
21227;2019-04-01;GEND;EDM;VGK;1;3;VGK
21228;2019-04-01;GEND;CGY;L.A;7;2;CGY
21229;2019-04-02;GEND;NSH;BUF;3;2;NSH
21230;2019-04-02;GEND;BOS;CBJ;6;2;BOS
21231;2019-04-02;GEND;CAR;TOR;4;1;CAR
21232;2019-04-02;GEND;T.B;MTL;2;4;MTL
21233;2019-04-02;GEND;PIT;DET;1;4;DET
21234;2019-04-02;GEND;WPG;MIN;1;5;MIN
21235;2019-04-02;GEND;PHI;DAL;2;6;DAL
21236;2019-04-02;GEND;EDM;COL;2;6;COL
21237;2019-04-02;GEND;S.J;VAN;2;4;VAN
21238;2019-04-02;GEND;L.A;ARI;3;1;L.A
21239;2019-04-03;GEND;OTT;NYR;4;1;OTT
21240;2019-04-03;GEND;STL;CHI;3;4;CHI
21241;2019-04-03;GEND;CGY;ANA;1;3;ANA
21242;2019-04-04;GEND;OTT;BUF;2;5;BUF
21243;2019-04-04;GEND;T.B;TOR;3;1;T.B
21244;2019-04-04;GEND;NYI;FLA;2;1;NYI
21245;2019-04-04;GEND;DET;PIT;1;4;PIT
21246;2019-04-04;GEND;MTL;WSH;1;2;WSH
21247;2019-04-04;GEND;N.J;CAR;1;3;CAR
21248;2019-04-04;GEND;PHI;STL;3;7;STL
21249;2019-04-04;GEND;VAN;NSH;2;3;NSH
21250;2019-04-04;GEND;BOS;MIN;3;0;BOS
21251;2019-04-04;GEND;WPG;COL;2;3;COL
21252;2019-04-04;GEND;S.J;EDM;3;2;S.J
21253;2019-04-04;GEND;ARI;VGK;4;1;ARI
21254;2019-04-05;GEND;CBJ;NYR;3;2;CBJ
21255;2019-04-05;GEND;DAL;CHI;1;6;CHI
21256;2019-04-05;GEND;L.A;ANA;2;5;ANA
21257;2019-04-06;GEND;T.B;BOS;6;3;T.B
21258;2019-04-06;GEND;VAN;STL;2;4;STL
21259;2019-04-06;GEND;TOR;MTL;6;7;MTL
21260;2019-04-06;GEND;CBJ;OTT;6;2;CBJ
21261;2019-04-06;GEND;BUF;DET;7;1;BUF
21262;2019-04-06;GEND;N.J;FLA;4;3;N.J
21263;2019-04-06;GEND;CAR;PHI;4;3;CAR
21264;2019-04-06;GEND;NYR;PIT;4;3;NYR
21265;2019-04-06;GEND;NYI;WSH;3;0;NYI
21266;2019-04-06;GEND;CHI;NSH;2;5;NSH
21267;2019-04-06;GEND;MIN;DAL;0;3;DAL
21269;2019-04-06;GEND;WPG;ARI;4;2;WPG
21268;2019-04-06;GEND;EDM;CGY;3;1;EDM
21270;2019-04-06;GEND;VGK;L.A;2;5;L.A
21271;2019-04-06;GEND;COL;S.J;2;5;S.J
30111;2019-04-10;GEND;CBJ;T.B;4;3;CBJ
30141;2019-04-10;GEND;PIT;NYI;3;4;NYI
30161;2019-04-10;GEND;STL;WPG;2;1;STL
30151;2019-04-10;GEND;DAL;NSH;3;2;DAL
30181;2019-04-10;GEND;VGK;S.J;2;5;S.J
30121;2019-04-11;GEND;TOR;BOS;4;1;TOR
30131;2019-04-11;GEND;CAR;WSH;2;4;WSH
30171;2019-04-11;GEND;COL;CGY;0;4;CGY
30112;2019-04-12;GEND;CBJ;T.B;5;1;CBJ
30142;2019-04-12;GEND;PIT;NYI;1;3;NYI
30162;2019-04-12;GEND;STL;WPG;4;3;STL
30182;2019-04-12;GEND;VGK;S.J;5;3;VGK
30132;2019-04-13;GEND;CAR;WSH;3;4;WSH
30152;2019-04-13;GEND;DAL;NSH;1;2;NSH
30122;2019-04-13;GEND;TOR;BOS;1;4;BOS
30172;2019-04-13;GEND;COL;CGY;3;2;COL
30143;2019-04-14;GEND;NYI;PIT;4;1;NYI
30113;2019-04-14;GEND;T.B;CBJ;1;3;CBJ
30163;2019-04-14;GEND;WPG;STL;6;3;WPG
30183;2019-04-14;GEND;S.J;VGK;3;6;VGK
30123;2019-04-15;GEND;BOS;TOR;2;3;TOR
30133;2019-04-15;GEND;WSH;CAR;0;5;CAR
30153;2019-04-15;GEND;NSH;DAL;3;2;NSH
30173;2019-04-15;GEND;CGY;COL;2;6;COL
30114;2019-04-16;GEND;T.B;CBJ;3;7;CBJ
30144;2019-04-16;GEND;NYI;PIT;3;1;NYI
30164;2019-04-16;GEND;WPG;STL;2;1;WPG
30184;2019-04-16;GEND;S.J;VGK;0;5;VGK
30124;2019-04-17;GEND;BOS;TOR;6;4;BOS
30154;2019-04-17;GEND;NSH;DAL;1;5;DAL
30174;2019-04-17;GEND;CGY;COL;2;3;COL
30134;2019-04-18;GEND;WSH;CAR;1;2;CAR
30165;2019-04-18;GEND;STL;WPG;3;2;STL
30185;2019-04-18;GEND;VGK;S.J;2;5;S.J
30125;2019-04-19;GEND;TOR;BOS;2;1;TOR
30175;2019-04-19;GEND;COL;CGY;5;1;COL
30155;2019-04-20;GEND;DAL;NSH;5;3;DAL
30166;2019-04-20;GEND;WPG;STL;2;3;STL
30135;2019-04-20;GEND;CAR;WSH;0;6;WSH
30126;2019-04-21;GEND;BOS;TOR;4;2;BOS
30186;2019-04-21;GEND;S.J;VGK;2;1;S.J
30136;2019-04-22;GEND;WSH;CAR;2;5;CAR
30156;2019-04-22;GEND;NSH;DAL;1;2;DAL
30127;2019-04-23;GEND;TOR;BOS;1;5;BOS
30187;2019-04-23;GEND;VGK;S.J;4;5;S.J
30137;2019-04-24;GEND;CAR;WSH;4;3;CAR
30211;2019-04-25;GEND;CBJ;BOS;2;3;BOS
30231;2019-04-25;GEND;DAL;STL;2;3;STL
30221;2019-04-26;GEND;CAR;NYI;1;0;CAR
30241;2019-04-26;GEND;COL;S.J;2;5;S.J
30232;2019-04-27;GEND;DAL;STL;4;2;DAL
30212;2019-04-27;GEND;CBJ;BOS;3;2;CBJ
30222;2019-04-28;GEND;CAR;NYI;2;1;CAR
30242;2019-04-28;GEND;COL;S.J;4;3;COL
30233;2019-04-29;GEND;STL;DAL;4;3;STL
30213;2019-04-30;GEND;BOS;CBJ;1;2;CBJ
30243;2019-04-30;GEND;S.J;COL;4;2;S.J
30223;2019-05-01;GEND;NYI;CAR;2;5;CAR
30234;2019-05-01;GEND;STL;DAL;2;4;DAL
30214;2019-05-02;GEND;BOS;CBJ;4;1;BOS
30244;2019-05-02;GEND;S.J;COL;0;3;COL
30224;2019-05-03;GEND;NYI;CAR;2;5;CAR
30235;2019-05-03;GEND;DAL;STL;2;1;DAL
30215;2019-05-04;GEND;CBJ;BOS;3;4;BOS
30245;2019-05-04;GEND;COL;S.J;1;2;S.J
30236;2019-05-05;GEND;STL;DAL;4;1;STL
30216;2019-05-06;GEND;BOS;CBJ;3;0;BOS
